offer_url,price,currency,num_images,street_address,description,city
https://adresowo.pl/o/mieszkanie-lodz-ul-sw-kazimierza-2-pokojowe-k4l6f3,,,8,"ul. św. Kazimierza, Łódź, łódzkie","44 m² dobrej energii z balkonem — miejsce, w którym po prostu świetnie się żyje.

Mieszkanie o powierzchni 44,68 m² znajduje się na 3. piętrze w 4-piętrowym bloku z wielkiej płyty z 1960 roku. Lokalizacja zapewnia doskonałe połączenie komunikacyjne z każdą częścią miasta — w pobliżu ul. Niciarniana, Piłsudskiego oraz CKD, a dworzec Łódź–Niciarniana oddalony jest zaledwie 200 metrów.
To miejsce, w którym codzienne życie jest po prostu wygodne — blisko parki, sklepy, szkoły, przychodnie i punkty usługowe, a jednocześnie cisza i zieleń.

Układ mieszkania:
- przestronny salon z wyjściem na balkon,
- sypialnia,
- przedpokój z szafą w zabudowie,
- łazienka z prysznicem i WC,
- komórka lokatorska.

Układ mieszkania jest funkcjonalny i komfortowy — idealny zarówno dla singla, pary, jak i jako gotowa inwestycja pod wynajem.

Standard i wykończenie:
- mieszkanie gotowe do zamieszkania,
- w pełni wyposażone — bez konieczności dodatkowych nakładów,
- zadbane wnętrza, funkcjonalna zabudowa,
- solidny blok z wielkiej płyty.

Media i opłaty:
- ogrzewanie miejskie,
- woda, prąd, gaz,
- czynsz do wspólnoty: 691,20 zł (w tym ogrzewanie, koszty zarządu, podgrzanie wody, odpady, zimna woda i ścieki),
- dodatkowo płatne: prąd i gaz wg zużycia.

Dodatkowe informacje:
- balkon,
- komórka lokatorska,
- ogólnodostępne miejsca parkingowe pod blokiem,
- forma własności: odrębna własność z księgą wieczystą.

Lokalizacja:
Łódź – Widzew, ul. Św. Kazimierza.

W bezpośrednim sąsiedztwie dwa duże parki, odnowiona Anilana, szkoły, przedszkola, przychodnie, apteki, hala sportowa oraz liczne sklepy i markety. Dostęp do  komunikacji miejskiej i  kolejowej umożliwia szybki dojazd w każdą część miasta, czy regionu.

To idealna propozycja dla osób, które chcą wprowadzić się od razu lub szukają pewnej, gotowej inwestycji.

Cena:zł

__
Serdecznie zapraszamy na prezentację!
Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego.

__
Serdecznie zapraszamy na prezentację!
Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego.",lodz
https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-wawelska-2-pokojowe-g4n1k2,,,4,"ul. Wawelska, Łódź Bałuty, łódzkie","Witam serdecznie,
Na sprzedaż dwupokojowe rozkładowe mieszkanie o pow. 43,06m2 w bloku z cegły przy ulicy Wawelskiej w Łodzi - okolice Bałuckiego Rynku.
Mieszkanie zlokalizowane jest na 4. piętrze w bloku czteropiętrowym, posiada 2 pokoje, kuchnię, łazienkę oraz balkon.
Do mieszkania przypisana jest piwnica.
Lokal został wykupiony od miasta, posiada KW lokalu oraz KW gruntu (pełna własność).
Aktualny czynsz wynosi 494 zł/m-c.
Lokal wchodzi w skład wspólnoty mieszkaniowej, którą obsługuje firma zarządzająca.
Zapraszam do kontaktu.
",lodz
https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-stanislawa-brzozowskiego-2-pokojowe-c4k8u2,,,13,"ul. Stanisława Brzozowskiego, Łódź Górna, łódzkie","Ogłoszenie bezpośrednio od właściciela - pośrednikom dziękuję.

Na sprzedaż: rozkładowe mieszkanie 44,35 m² przy ul. Brzozowskiego - do zamieszkania.
Usytuowane na czwartym piętrze w bloku w doskonałej lokalizacji.

W skład mieszkania wchodzą:
- oddzielna kuchnia z meblami na wymiar (lakier połysk) i nowoczesnym sprzętem AGD,
- duży, ustawny salon z pięknym widokiem,
- sypialnia z szafą w zabudowie,
- łazienka z wanną,
- osobne WC,
- duża, słoneczna loggia z widokiem na park,
- funkcjonalny przedpokój z pojemnymi szafami na wymiar,
- piwnica,
- opcjonalnie (za dopłatą) garaż.

Najważniejsze atuty nieruchomości:
- mieszkanie po niewielkim odświeżeniu do zamieszkania,
- spokojna i zielona okolica, tuż przed blokiem parki, sklepy, szkoły, punkty usługowe, przychodnia lekarska, biblioteka miejska,
- wyposażenie: parkiet dębowy w salonie (świeżo wycyklinowany), przedpokój i kuchnia: kamień naturalny (granit), w kuchni blaty CORIAN.
- bardzo dobra komunikacja - blisko przystanki autobusowe i tramwajowe,
- bliskość Politechniki Łódzkiej.

Idealne dla pary, singla, młodej rodziny lub inwestycja pod wynajem.

Ogłoszenie bezpośrednio od właściciela - pośrednikom dziękuję.",lodz
https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-ignacego-paderewskiego-2-pokojowe-z9l3c0,,,6,"ul. Ignacego Paderewskiego, Łódź Górna, łódzkie","Dwupokojowe mieszkanie na parterze, w bloku 11 piętrowym, z windą, z wielkiej płyty, wybudowany w 1967r., przy ul. Paderewskiego w Łodzi.

Mieszkanie:
- Powierzchnia całkowita: 43,2 m² + balkon 2,1 m² + piwnica 2,6 m² (łącznie 48 m²).
- Rozkładowe.
- Własnościowe z księgą wieczystą - bez obciążeń.
- 7 lat temu przeszło generalny remont z wymianą elektryki, kanalizacji i hydrauliki (wcześniej wymienione piony).
- Mieszkanie w pełni wyposażone lub opróżnione - kwestia dogadania.
Składa się z:
- Pokoju (16,2 m²)
- Kuchni (6,2 m²)
- Pokoju (9,2 m²)
- Łazienki (4 m²)
- Korytarza (7,5 m²)

Dodatkowe atuty:
- Świetna lokalizacja - w pobliżu znajdują się liczne sklepy, punkty usługowe, żłobki, przedszkola, szkoły i przystanki komunikacji miejskiej.
- Dobra komunikacja z centrum miasta.
- Mieszkanie usytuowane na parterze.

Opłaty:
- Czynsz 850 zł (w tym 300 zł fundusz remontowy, woda, ogrzewanie, ścieki i wywóz śmieci dla 3 osób).
- Prąd 190 zł miesięcznie.
- Gaz 60 zł raz na dwa miesiące.
- Liczne bezpłatne miejsca parkingowe przy bloku i w okolicy.

Zapraszamy do oglądania!

Uwaga:
Pośrednikom i biurom nieruchomości dziękujemy za zainteresowanie.

Niniejsze ogłoszenie nie stanowi oferty w rozumieniu Kodeksu Cywilnego, lecz ma charakter informacyjny.",lodz
https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-karola-adamieckiego-3-pokojowe-h4h1a6,,,18,"ul. Karola Adamieckiego, Łódź Widzew, łódzkie","Oferujemy na sprzedaż przestronne i funkcjonalne mieszkanie o powierzchni 73 m², usytuowane na 3. piętrze w 4-piętrowym bloku z 1992 roku, w spokojnej i zielonej okolicy Łodzi. 
Nieruchomość wyróżnia się nowoczesnym układem, powstałym w wyniku przebudowy — pierwotnie 4-pokojowe mieszkanie zostało przearanżowane na komfortowe 3 pokoje, w tym przestronny salon z jadalnią i aneksem kuchennym, tworzący jedną, dużą i jasną strefę dzienną. Mieszkanie jest do odświeżenia, a w cenie pozostają meble oraz sprzęt AGD. 
Szczegóły nieruchomości:
• Powierzchnia: 73 m² 
• Piętro: 3/4 
• Liczba pokoi: 3 
• Balkon: duży, zabudowany 
• Ogrzewanie: miejskie 
• Czynsz: ok. 1000 zł (przy 2 osobach) 
• Stan prawny: pełna własność 
• Rok budowy: 1992 
• Komórka lokatorska: tak 
• Dodatkowo: schowek z regałem + możliwość przejęcia dzierżawy drugiej komórki od spółdzielni 
Rozkład pomieszczeń:
• Przestronny salon z jadalnią i aneksem kuchennym 
• Dwie sypialnie (część prywatna oddzielona od strefy dziennej) 
• Łazienka 
• Osobna toaleta 
• Przedpokój 
• Schowek 
• Duży, zabudowany balkon 
Mieszkanie jest bardzo dobrze zaplanowane — wyraźny podział na strefę dzienną i nocną zapewnia komfort codziennego użytkowania. 
Stan nieruchomości:
• mieszkanie do odświeżenia, 
• remont generalny w 2002 roku — wymieniona instalacja elektryczna, 
• zmiana układu z 4 pokoi na 3, 
• salon z kuchnią i jadalnią tworzą nowoczesną, otwartą przestrzeń, 
• w cenie pozostają meble i AGD, 
• duży, zabudowany balkon. 
Budynek i otoczenie:
• niski blok, 
• spokojna, zielona okolica, 
• plac zabaw pod blokiem, 
• przyjazne sąsiedztwo i dobra infrastruktura osiedlowa. 
Parking:
• parking zamykany na pilota, 
• duża liczba dostępnych miejsc. 
W pobliżu znajdują się:
• Netto - 130 m, 
• Aldi - 400 m, 
• stacja kolejowa Łódź Widzew - 400 m, 
• przedszkole - 500 m, 
• szkoła podstawowa - 500 m, 
• żłobek - 450 m, 
• Rynek Batory - 900 m, 
• tereny zielone i place zabaw. 
Podsumowanie:
Mieszkanie o dużym potencjale, idealne dla rodzin z dziećmi, jak również dla osób dojeżdżających do pracy koleją — bliskość stacji Łódź Widzew to ogromny atut. Przemyślany układ, duża przestrzeń dzienna, zabudowany balkon oraz spokojna, zielona okolica czynią tę ofertę wyjątkowo komfortową i funkcjonalną. 
Pomoc w finansowaniu:
Oferujemy pomoc w uzyskaniu kredytu hipotecznego we współpracy z doświadczonymi doradcami, którzy przedstawią najkorzystniejsze dostępne rozwiązania. 
Informacja prawna:
Powyższe informacje nie stanowią oferty handlowej w rozumieniu art. 66 § 1 Kodeksu Cywilnego. 
Zapraszam na prezentację: 
Agnieszka Liberska 
SellWell Nieruchomości Sp. z o.o.
[numer]",lodz
https://adresowo.pl/o/mieszkanie-lodz-ul-swietojanska-3-pokojowe-n5l8o1,,,12,"ul. Świętojańska, Łódź, łódzkie","Nowoczesne mieszkanie na osiedlu Port Jastarnia w Łodzi – funkcjonalność, komfort i świetna lokalizacja!

Prezentujemy 70-metrowe mieszkanie w stanie deweloperskim, idealne dla osób poszukujących nowoczesnej przestrzeni, którą można urządzić dokładnie według własnych potrzeb. To doskonały wybór zarówno do zamieszkania, jak i jako przyszłościowa inwestycja.
Sercem mieszkania jest przestronny, jasny salon połączony z kuchnią, tworzący otwartą strefę dzienną sprzyjającą relaksowi, wspólnym posiłkom i spotkaniom z bliskimi.
Prywatną część stanowią dwie niezależne sypialnie, idealne dla pary, rodziny lub jako dodatkowe pomieszczenie do pracy czy rekreacji.

Układ mieszkania obejmuje:
przestronny salon z aneksem kuchennym z wyjściem na taras
dwie ustawne sypialnie,
dużą łazienkę 
przedpokój

Atuty nieruchomości:
nowoczesne, dynamicznie rozwijające się osiedle Port Jastarnia w Łodzi,
jasne, funkcjonalne wnętrza z dużymi możliwościami aranżacyjnymi,
mieszkanie świeżo w stanie deweloperskim – gotowe do urządzenia według własnego projektu,
spokojne otoczenie, bliskość terenów zielonych,
niska kondygnacja budynku, nowoczesne windy,
świetne połączenie z centrum miasta.

Stan techniczny:
Stan deweloperski 
Pietro 2/2,
Okna PCV
Taras
Drzwi : antywłamaniowe 
Ogrzewanie podłogowe 
Fotowoltaika w częściach wspólnych
Układ okien: północ - południe 

  Opłaty i media:
Ogrzewanie: gazowe 
woda i kanalizacja miejskie
czynsz: ok. 270 zł wraz z kosztami miejsc postojowych 
Serwis windy : 38 zł miesięcznie 

Lokalizacja:
kameralne osiedle mieszkaniowe w południowo-zachodniej części Łodzi 
spokojna okolica, z przewagą zabudowy niskiej, częściowo domów jednorodzinnych
Bliskość natury i zieleni: 
naprzeciw osiedla znajdują się ogródki działkowe, a w niewielkiej odległości — parki takie jak Park Sielanka czy Rudzka Góra; dojazd do terenów leśnych (np. lasy Ruda-Popioły) zajmuje kilkanaście minut
W zasięgu spaceru lub krótkiej jazdy znajdziesz sklepy dyskontowe (m.in. Lidl, Biedronka, markety), punkty usługowe, przedszkola i szkoły

__
Serdecznie zapraszamy na prezentację!
Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego.

__
Serdecznie zapraszamy na prezentację!
Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego.",lodz
https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-3-pokojowe-90-m2-t5w1m5,,,10,"Łódź Śródmieście, łódzkie","ZAKUP bezpośrednio od właściciela; dziękuję pośrednikom.

Sprzedam bardzo przestronne i przyjemne 90 m2 mieszkanie znajdujące się w zadbanej kamienicy (czysta, odnowiona klatka schodowa oraz winda) na IV piętrze (w sumie jest 5 pięter) w równoległej do al. Kościuszki oficynie (dlatego ciche) (300 m od ul. Piotrkowskiej).
Widok z okien na patio - drzewa, krzewy.

Ważne! Do mieszkania przynależy piwnica o powierzchni ok 4m2 w CENIE!

Mieszkanie składa się z 3 pokoi (jeden, mały, przejściowy), sypialnia, przestronny salon, holl - bardzo duży - może być wykorzystany jako pokój telewizyjny lub stołowy, kuchnia, łazienka, oddzielne WC, balkon.
Kuchnia ze spiżarką, lodówką z zamrażarką, kuchenką gazową z piecykiem.
Łazienka z pralką; oddzielnie WC.
Szafy w ścianach (do wymiany).

Brak podzielników ciepła i wodomierzy - te media w czynszu!!!

Proszę o kontakt pomiędzy 17 a 20.",lodz
https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-piotrkowska-3-pokojowe-f6o9o3,,,11,"ul. Piotrkowska, Łódź Śródmieście, łódzkie","Na sprzedaż wyjątkowe, dwupoziomowe mieszkanie o powierzchni 60,2 m2, położone przy samym deptaku ulicy Piotrkowskiej, w pięknej, zrewitalizowanej kamienicy (2020 r.). Teren jest monitorowany i zamykany, co gwarantuje spokój i bezpieczeństwo.
Mieszkanie jest umeblowane i gotowe do zamieszkania - idealne zarówno dla rodziny/pary jak i inwestycja pod wynajem (krótko- lub długoterminowy).

Najważniejsze atuty:
- 60,2 m2 - funkcjonalny układ, część dzienna na dole - salon z aneksem kuchennym + łazienka dla gości, dwie sypialnie na górze, łazienka z pralką i suszarką bębnową, pojemne szafy;
- balkon;
- możliwość dokupienia miejsca parkingowego w garażu nadziemnym: cena 62 000;
- umeblowane - bez dodatkowych nakładów;
- możliwość zamieszania od razu lub gotowiec inwestycyjny.

Lokalizacja:
Ulica Piotrkowska - najlepszy adres w Łodzi, a w bezpośrednim sąsiedztwie:
- restauracje, kawiarnie, sklepy;
- komunikacja miejska;
- uczelnie, biura, centra kultury.

To lokalizacja, która zawsze trzyma wartość i świetnie się wynajmuje.
Zapraszam do kontaktu i na prezentację mieszkania.",lodz
https://adresowo.pl/o/mieszkanie-lodz-olechow-ul-elzbiety-lokietkowny-4-pokojowe-r8b5s9,,,8,"ul. Elżbiety Łokietkówny, Łódź Olechów, łódzkie","4 pokojowy, komfortowy apartament w zamkniętym osiedlu na Olechowie z 2019 r.
Na sprzedaż przestronne, komfortowe, czteropokojowe mieszkanie na zamkniętym osiedlu o powierzchni 104 m², zlokalizowane na wysokim parterze (apartamentowiec 3-piętrowy), na zamkniętym, kameralnym osiedlu przy ul. Elżbiety Łokietkówny z 2019 r. To idealna propozycja dla rodzin, firm szukających komfortowej przestrzeni do życia w spokojnej okolicy z bardzo dobrą infrastrukturą.
Osiedle przy ul. Elżbiety Łokietkówny to zamknięta, monitorowana przestrzeń, zapewniająca spokój, bezpieczeństwo i prywatność mieszkańcom. Są miejsca do zabaw dla dzieci, tereny zielone.
Okolica jest spokojna, a jednocześnie doskonale skomunikowana.
W pobliżu znajduje się ulica Zakładowa i Hetmańska, gdzie znajdują się przystanki autobusowe, zapewniające wygodny dojazd do centrum i innych dzielnic Łodzi, oraz w stronę Andrzejowa i Andrespola ulicą Gajcego.
Olechów to samodzielne miasteczko, oddzielone od pozostałej części dzielnicy i miasta przez Augustów.
- sklepy m.in. Biedronka, Lidl, Żabka, piekarnie, apteki
- Szkoły i przedszkola: placówki publiczne i prywatne
- Przychodnie i punkty medyczne
- Banki
- Przystanki autobusowe, zapewniające wygodny dojazd do centrum i innych dzielnic Łodzi
- Bliskość autostrady zjazd nr 22 - idealna lokalizacja dla osób często podróżujących, firm
Osiedle przy ulicy Elżbiety Łokietkówny łączy w sobie zalety życia w mieście z komfortem cichego, zielonego osiedla.
powierzchnia całkowita nieruchomości: 104,79 m²
- Wysoki parter, wjazd windą z podziemnego garażu i przeszklonego wejścia.
- Rok budowy: 2019
- Dwa autonomiczne, duże tarasy o wielkości około 60 m²
- Salon z otwartą kuchnią, słoneczny.
- 3x niezależne, foremne pokoje
- 2x łazienka, jedna z deszczownicą, a druga z wanną, bidetem i dwoma umywalkami.
- Pomieszczenie gospodarcze, gdzie podłączona jest pralka.
- Apartamentowiec monitorowany
- Ogrzewanie miejskie
- Czynsz administracyjny: 795,67 zł.
- Na poziomie mieszkania autonomiczna komórka wielkości 2,71 m², zamknięta dodatkowo przez drzwi zewnętrzne.
- Meble kuchenne, kuchnia z płytą indukcyjną, zmywarka, lodówka.
- 10.800 zł za metr do negocjacji.
- Możliwość zakupu dwóch miejsc parkingowych.",lodz
https://adresowo.pl/o/mieszkanie-lodz-park-im-andrzeja-struga-3-pokojowe-f5t4w6,,,13,"park im. Andrzeja Struga, Łódź, łódzkie","Wygoda, przestrzeń i centrum na wyciągnięcie ręki. 

Przestronne 3-pokojowe mieszkanie 56,61 m² – Łódź, ul. Struga. 
To mieszkanie łączy to, co na rynku wtórnym najtrudniej znaleźć w jednym miejscu: świetny układ, wysoki komfort codziennego użytkowania i lokalizację, która naprawdę robi różnicę.

Jeśli szukasz przestrzeni funkcjonalnej, zadbanej i od zaraz, a jednocześnie cenisz czas i wygodę życia blisko centrum — to oferta, którą warto zobaczyć na żywo.

Układ i wnętrza: 
✔ Duży, jasny pokój dzienny Pomieszczenie o komfortowej powierzchni, idealne do stworzenia rodzinnej strefy odpoczynku. Z łatwością zmieścisz tu wygodną sofę, stół jadalniany, TV czy kącik do pracy. Ze względu na pełną odrębność pomieszczenia — w przeciwieństwie do wielu nowszych bloków — daje to maksimum prywatności.
✔ Dwie oddzielne, ustawne sypialnie. Każda z nich pełni funkcję niezależnego pomieszczenia z dobrym układem ścian. Świetnie sprawdzą się jako pokój dziecka, sypialnia, pokój nastolatka lub domowe biuro.
✔ Oddzielna kuchnia – remont 2021 r.Kuchnia została odnowiona w 2021 roku, wraz z wymianą hydrauliki. Jest w pełni funkcjonalna, wyposażona w pojemne szafki i blat roboczy, idealny do codziennego gotowania. Oddzielne pomieszczenie to ogromny plus — brak zapachów w salonie, duża wygoda i świetne możliwości aranżacyjne.
✔ Łazienka + osobne WC — praktyczne i nowoczesne Również po remoncie z 2021 roku.

 Łazienka została wyposażona w:
 • dużą wannę z funkcją prysznica, 
 • praktyczne szafki i miejsce do przechowywania,
 • nowoczesną armaturę i oświetlenie.

Osobna toaleta wraz z małą umywalkę to ogromna wygoda w codziennym użytkowaniu — zwłaszcza w przypadku rodzin. 

✔ Przestronny przedpokój z ogromną zabudową. Świetnie zaprojektowana szafa pomieści kurtki, buty, sprzęt sportowy, odkurzacz i wiele innych rzeczy, dzięki czemu mieszkanie pozostaje uporządkowane i praktyczne.
✔ Balkon - idealny na poranną kawę, wieczorny odpoczynek czy mini ogródek w donicach.
✔ Dodatkowe pomieszczenie gospodarcze z osobną księgą wieczystą. Rzadko spotykany atut — idealne miejsce na przechowywanie większych rzeczy, roweru, sezonowych akcesoriów.

Budynek i otoczenie:
Mieszkanie znajduje się w klasycznym wieżowcu z wielkiej płyty z lat 70.

 Blok jest:
 • zadbany,
 • monitorowany,
 • wyposażony w windę,
 • posiada zamykany parking tylko dla mieszkańców — wjazd wyłącznie na pilota.

To duża wartość w tej części miasta, gdzie miejsca parkingowe są na wagę złota.
Lokal położony jest na 6. piętrze, co zapewnia dobre doświetlenie i ciszę.

Lokalizacja — jedna z najmocniejszych stron tej oferty.
Ulica Struga to miejsce, które daje ogromną przewagę osobom żyjącym aktywnie, pracującym w centrum lub chcącym mieć wszędzie blisko.

W najbliższym otoczeniu znajdziesz:
Komunikacja i dojazd
• Dworzec Łódź Kaliska – kilka minut pieszo,
 • liczne przystanki autobusowe i tramwajowe,
 • błyskawiczny dojazd do ścisłego centrum — również pieszo!,
 • szybki dostęp do Portu Lotniczego Łódź–Lublinek.

Zakupy i usługi
• Galeria Łódzka i Sukcesja w zasięgu szybkiego dojazdu,
 • sklepy spożywcze i punkty usługowe w najbliższym sąsiedztwie,
 • liczne restauracje, bary, kawiarnie — pełna miejska wygoda.

Zdrowie i edukacja
• przy samym bloku – przychodnia lekarska,
 • szkoła podstawowa – ok. 750 m (10 min pieszo),
 • przedszkole – ok. 800 m (11 min pieszo).
Duża zaleta: blisko centrum, ale jednocześnie zielone otoczenieWokół znajdują się skwery, tereny spacerowe i dużo zieleni, co pozwala na wygodę dużego miasta bez rezygnacji z przestrzeni do odpoczynku.

Informacje techniczne
• metraż: 56,61 m²
 • piętro: 6/10
 • budynek z lat 70., wielka płyta
 • monitoring + winda
 • parking za bramą na pilota
 • balkon
 • pełna własność
 • czynsz: ok. 900 zł
 • ogrzewanie miejskie, woda i kanalizacja miejskie
 • mieszkanie gotowe do wprowadzenia

Cena:zł 

__
Serdecznie zapraszamy na prezentację!
Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego.

__
Serdecznie zapraszamy na prezentację!
Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego.",lodz
https://adresowo.pl/o/mieszkanie-lodz-retkinia-ul-obywatelska-3-pokojowe-q4m9j6,,,8,"ul. Obywatelska, Łódź Retkinia, łódzkie","Zamieszkaj w zielonej części Łodzi- nowe mieszkania na Retkini.

Wyobraź sobie poranek, gdy otwierasz oczy w nowym mieszkaniu. 
Promienie słońca wpadają przez duże okna, całe wnętrze jest jasne i przyjemne, a Ty wychodzisz na taras, żeby wypić kawę. Przed Tobą
spokojny dzień, ale wiesz, że w kilka minut możesz być w centrum Łodzi – na koncercie w Atlas Arenie,
na spacerze w największym parku w mieście albo na szybkim wypadzie do ulubionej kawiarni.
To codzienność, którą oferuje kameralne osiedle przy ul. Obywatelskiej 197 na Retkini.
Nie jest to kolejny wielki blokowiskowy moloch, tylko miejsce z klimatem, niska zabudowa w której znalazło się jedynie 13 mieszkań. Taka liczba daje poczucie prywatności i spokoju, a jednocześnie sprawia, że sąsiedzi naprawdę mogą się znać.

Apartamenty mogą składać się z:
Do wyboru są kawalerki, mieszkania dwu- i trzypokojowe. Ilość mieszkań do wyboru- 9metraż od 39 do 68 mkw.Ostatnie dostępne w sprzedaży mieszkanie z ogródkiem!

Co nas wyróżnia:
zakończenie prac budowlanych zaplanowane jest na koniec października 2025 roku- oznacza to, że swoje nowe M możesz odebrać już jesienią tego roku!!!
wszystkie lokale są świetnie doświetlone, z
dużymi przeszkleniami i przestronnymi balkonami.
całość w stanie deweloperskim – urządzasz je od podstaw dokładnie tak, jak chcesz. o największa
zaleta mieszkań z rynku pierwotnego: nowoczesność, brak kosztownych remontów i pełna swoboda w aranżacji. 
lepsza izolacja, niższe rachunki i pewność, że wszystko jest nowe i sprawne.

miejsce postojowe na terenie posesjizł,
miejsce w hali garażowejzł

Lokalizacja:
Retkinia od lat uchodzi za jedną z najbardziej zielonych i wygodnych do życia dzielnic Łodzi. Blisko stąd do sklepów, szkół, przedszkoli, siłowni i przychodni. Park im. Piłsudskiego jest oddalony o zaledwie 2 km, Atlas Arena i Aquapark Fala o 3 km, do centrum miasta dojedziesz w kwadrans, a na lotnisko w pięć minut w pobliżu inwestycji znajdziemy również nowo oddany Dworzec Kaliski który w niedalekim czasie będzie posiadał końcowy przystanek tunelu średnicowego, dzięki któremu w kilka minut będziesz mógł dostać się do centrum.

Cena: odpln dopln za apartament.

Dodatkowo dostępne:
miejsce postojowe na terenie posesjizł,
miejsce w hali garażowejzł

To osiedle łączy spokój i prywatność z wygodą życia w mieście. Idealne dla singli, par, rodzin i wszystkich, którzy chcą mieć własne miejsce w dobrej lokalizacji – i to już niebawem.

LOFTME by MR.House wyłaczne biuro sprzedaży inwestycji ma przyjemność oferować w tej inwestycji także inne apartamenty o zróżnicowanych metrażach, dopasowanych do indywidualnych potrzeb klientów.

Zachęcamy do kontaktu, aby poznać pełną ofertę i umówić się na prezentację.

__
Serdecznie zapraszamy na prezentację!
Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego.

__
Serdecznie zapraszamy na prezentację!
Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego.",lodz
https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-switezianki-2-pokojowe-q3k8v9,,,8,"ul. Świtezianki, Łódź Bałuty, łódzkie","2-pokojowe mieszkanie w stanie deweloperskim o powierzchni 49,60 metrów kwadratowych, zlokalizowane przy ul. Świtezianki, Łódź Bałuty - Radogoszcz.

Mieszkanie znajduje się na 4. piętrze w nowoczesnym apartamentowcu z 2025 roku, składa się z:
- pokój dzienny z aneksem kuchennym (22 m2) z balkonem o powierzchni 4,3 m2
- sypialnia z garderobą o powierzchni 12,44 + 2,84 m2
- łazienka 5,3 m2
- przedpokój 7,05 m2

Lokal w stanie deweloperskim, do własnej aranżacji. GRATIS projekt łazienki!

Do mieszkania przynależy: miejsce postojowe naziemne na zamkniętym terenie oraz komórka lokatorska o powierzchni 3,8 m2. Cena miejsca postojowego i komórki: 50 000 zł.

Budynek:

Nowoczesny 4-piętrowy apartamentowiec z windą, położony na skraju osiedla Radogoszcz Wschód, w otoczeniu zieleni.

Około 3-5 minut jazdy autem: Las Państwowy - Arturówek, park Julianów, park Świtezianki.

Bardzo szybki wyjazd z osiedla zarówno w kierunku centrum, jak i w kierunku Bałut, dobrze skomunikowane z A2.

W odległości 50 m (autobusy), 400 m (tramwaje). Dojazd do Manufaktury autobusem: 19 minut. Stacje kolejowe: Łódź Arturówek, Łódź Radogoszcz-Wschód.

W okolicy liczne sklepy osiedlowe oraz Biedronka, Netto, Castorama, Lidl.

Liczne punkty handlowo-usługowe, przychodnie, apteki, poczta.

Szkoły (m.in. SP nr 184 przy ulicy Syrenki z basenem krytym), liczne przedszkola (w tym prywatne), żłobek.

Centrum rekreacyjno-sportowe Nowa Gdynia.

Stan prawny: odrębna własność (KW).

Sprzedaż bezpośrednia, pośrednikom dziękujemy.",lodz
